MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1.0,38.0,37.0,11.2,10.719999999999999,1.0,8.0,92.0,84.0,73.2,26.079999999999995,87.0,1.00794,87.62,86.61206,24.326936,25.3172256,1.00794,14.01,1050.0,1035.99,237.52399999999997,324.99039999999997,14.01,1.0,16.0,15.0,7.2,7.040000000000001,1.0,1.0,5.0,4.0,2.2,1.12,1.0,31.0,195.0,164.0,77.8,46.879999999999995,31.0,0.95,3.44,2.49,2.446,0.7952,2.2,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,2.2399999999999998,1.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,6.615,54.23,47.614999999999995,17.134,14.838400000000002,6.615,0.0,7.853,7.853,3.1412,3.7694400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,127.4,92.32000000000001,12.0
1.0,38.0,37.0,11.2,10.719999999999999,1.0,8.0,92.0,84.0,73.2,26.079999999999995,87.0,1.00794,87.62,86.61206,24.326936,25.3172256,1.00794,14.01,1050.0,1035.99,237.52399999999997,324.99039999999997,14.01,1.0,16.0,15.0,7.2,7.040000000000001,1.0,1.0,5.0,4.0,2.2,1.12,1.0,31.0,195.0,164.0,77.8,46.879999999999995,31.0,0.95,3.44,2.49,2.446,0.7952,2.2,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,2.2399999999999998,1.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,6.615,54.23,47.614999999999995,17.134,14.838400000000002,6.615,0.0,7.853,7.853,3.1412,3.7694400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,127.4,92.32000000000001,12.0
1.0,38.0,37.0,11.2,10.719999999999999,1.0,8.0,92.0,84.0,73.2,26.079999999999995,87.0,1.00794,87.62,86.61206,24.326936,25.3172256,1.00794,14.01,1050.0,1035.99,237.52399999999997,324.99039999999997,14.01,1.0,16.0,15.0,7.2,7.040000000000001,1.0,1.0,5.0,4.0,2.2,1.12,1.0,31.0,195.0,164.0,77.8,46.879999999999995,31.0,0.95,3.44,2.49,2.446,0.7952,2.2,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,2.2399999999999998,1.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,6.615,54.23,47.614999999999995,17.134,14.838400000000002,6.615,0.0,7.853,7.853,3.1412,3.7694400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,127.4,92.32000000000001,12.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
19.0,53.0,34.0,36.0,17.0,19.0,3.0,96.0,93.0,49.5,46.5,3.0,39.0983,126.90447,87.80617000000001,83.001385,43.903085000000004,39.0983,336.53,386.85,50.32000000000005,361.69,25.160000000000025,336.53,1.0,17.0,16.0,9.0,8.0,1.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,203.0,64.0,171.0,32.0,139.0,0.82,2.66,1.8400000000000003,1.74,0.9200000000000002,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,43.015,73.1066666667,30.091666666699993,58.06083333335,15.045833333349997,43.015,0.0,1.062,1.062,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0
